product_name,product_brand,product_type,product_rating,product_price
"Hp N246v 23.8"" IPS, Backlit, HDMI, VGA, DVI LED Monitor",Hp,Monitors,,74950
Samsung Samsung Galaxy S8 Tempered Glass,Samsung,Screen Protectors,4,1400
USB 2.0 12MP Digital Full HD 720P Webcam PC Camera Auto Focusing Web Cam+Mic,,Webcams,,4890
2.5" SATA To USB 3.0 Hard Drive Disk Enclosure HDD SSD Storage Box Case,,External Hard Drives,4.3,2710
XIAOMI Mijia USB Portable Fan Flexible Pocket Detachable,XIAOMI,USB Fans,,720
"4G LTE WiFi For Ntel,Airtel,Swift,Glo,Spectranet & 9Mobile",,Networking Products,,16150
Superior Wireless-N WiFi Repeater,,Networking Products,4,8999
Hp 15.6 Active Black Backpack - 1LU22AA,Hp,"Bags, Cases & Sleeves",4.4,5990
2.4GHz Wireless Folding Mouse Foldable With USB Receiver,,Mice,3.8,3599
Bestrunner 32GB USB Flash Drive With OTG For Phone/PC-Green,Bestrunner,USB Flash Drives,,1890
Taiwan 32GB Mobile Phone Memory Card TF Card Storage Music Video Mobile Phone Memory,,External Solid State Drives,,1650
Hp 100% Genuine Compartibble  85A Black Laserjet Toner Cartridge - CE285A,Hp,Printer Ink & Toner,3,6000
Ultra-thin Mini Wireless Mouse With USB Adapter - Pink,,Mice,,1900
Hp 123 Black Ink Cartridge - F6V17AE,Hp,Printer Ink & Toner,4.4,6900
Samsung S7 Travel Fast Charger Adapter With USB Cable,Samsung,Chargers & Adapters,,1785
Canon Pixma CL- 446 Color Ink Cartridge,Canon,Inkjet Printer Ink,,8994
"Nano Hi-tech Liquid Screen Guard, Screen Protector",Nano,Screen Protectors,4.3,1699
Yvonne Metal USB Flash Drive Pen Drive 64G Memory With Dragon Shape,Yvonne,USB Flash Drives,3.7,2999
Wireless Bluetooth Keyboard For Phone And Tablet-VSC,,Keyboards,4.1,3499
SR 2000mAh Charger Power Bank Heat Dissipation H5 Cooling Fan Gamepad Joystick Hand Grip Fire Aim Key For Mobile Phone PUBG,,Gamepads & Standard Controllers,5,2613
"300Mbps Wireless WiFi Repeater/Extender/AP/WI-FI Signal Range Amplifier/Booster,2.4G Portable WiFi Signal Range Extender With WPS For Router Home",,Computer Accessories,3.9,7000
Limeide Wired PC Rainbow LED Gaming Keyboard With Mouse,Limeide,Keyboards,5,4999
Logitech C270 HD Webcam 720p Picture Capturing & Video Calls,Logitech,Webcams,4.7,24200
"HUION Inspiroy Series H430P 5080LPI Professional Art USB Graphics Drawing Tablet For Windows / OS, With Battery-free Pen",,Graphics Tablets,5,13800
Canon PIXMA G1400 Inkjet Color - Photo Printer - Black,Canon,Inkjet Printers,2.7,44990
"FileKing 32GB 3-in-1 USB, OTG Type-C & Micro-USB Flash Drive - Blue",FileKing,USB Flash Drives,,3590
Professional Dazzle Light Mechanical Gaming  Wired Mouse,,Mice,4.6,3190
Hiti P310W Ribbon And Photo Paper,Hiti,Printer Ink & Toner,4.4,7099
600Mbps USB 2.0 WiFi Wireless Adapter Network LAN Card 802.11 Ngb Ralink MT7601-PC,,USB Gadgets,3,2000
Hp USB Mini Keyboard-black,Hp,Keyboards,4,3500
Hp ProBook 11 G3 EE X360 Celeron Dualcore 128GB 4GB 11.6 TOUCHSCREEN WIN10 Pro,Hp,2 in 1 Laptops,5,197000
Xiaomi Redmi Note 8 Pro Screen Protector - Black,,Screen Protectors,,1600
Adjustable Folding Laptop Stand Desk,,Lapdesks,5,14900
Hp 2.4G Wireless Keyboard With 2.4GHz Wireless Mouse Combo,Hp,Keyboards,3.8,8300
SanDisk 128GB Ultra OTG Dual USB Flash Drive 3.0,SanDisk,USB Flash Drives,4.6,9600
Android Gamepad TV 2.4G Wireless Controller (with OTG Converter)black Type,,Gamepads & Standard Controllers,,3334
UGEE M708 Upgraded Graphics Drawing Tablet Board 266RPS 10*6inch,UGEE,Graphics Tablets,,17999
Ergostand Laptop Cooling Pad / Laptop Stand,Ergostand,Cooling Pads,,6000
XPrinter 100% Genuine Xprinter - 80mm POS Thermal Receipt Printer With Autocutter,XPrinter,Inkjet Printers,4.4,23500
Bestrunner 32GB USB Flash Drive Memory Stick With OTG For Phone/PC-Gold,Bestrunner,USB Flash Drives,5,1890
"Hp Pavilion X360 Convertible 15.6 TOUCH(32GB Flash,BackBag) Core I5 2.50GHz 8GB RAM, 1TB HDD Win10 +Fashion Sport Watch",Hp,Laptops,,340000
Kaspersky Anti Virus 3 User + 1 Free LicenseKasp 2019,Kaspersky,Antivirus,4.4,7990
Hp 100% Genuine Optical Wired Mouse .(UK Spec),Hp,Mice,4.5,1800
3PCS Mini Portable USB Led Light For Laptop,,USB Lamps,4.5,2565
Hp 17A (CF217A) Compatible Toner Cartridge - Black,Hp,Printer Ink & Toner,4.5,8100
Havit Optical Wired Mouse,Havit,Mice,5,1990
Flexible USB External Keyboard - Black,,Keyboards,4.5,2250
Western Digital My Passport 500GB External Hard Drive,Western Digital,External Hard Drives,4.5,11500
Battery For JC04 JC03  240 250 255 JCO3 JCO4 HSTNN-LB7W 255,,Batteries,4.4,7800
"Lenovo Laptop Charger 20V , 3.25A 65W (USB Mouth) + CABLE",Lenovo,Chargers & Adapters,5,3545
300mbps Wireless Wifi Repeater Router Wifi Range Extender Wifi Signal Extender Wifi Repeater,,Repeaters,5,6795
Wireless Bluetooth Soundbar TV Stereo Speaker Subwoofer Sound Bar Home Theater Home Audio,,Computer Speakers,4.5,9721
3.0 USB Flash Drive 64GB 32GB 16GB OTG U Disk Micro,,USB Flash Drives,,2187
Hp 123 BLACK INK CARTRIDGE,Hp,Inkjet Printer Ink,,9000
Logitech Computer Speaker,Logitech,Computer Speakers,,4000
Havit USB 2.0 Speaker,Havit,Computer Speakers,4.3,2999
Berjalan Portable Wireless Bluetooth 5.0 Speaker TW S Bass Stereo,Berjalan,Computer Speakers,,2040
VEIKK Drawing Tablet A15 Graphic Tablet 10x6 Inches,VEIKK,Graphics Tablets,5,16829
Hp 15.6 Classic Briefcase,Hp,"Bags, Cases & Sleeves",5,6500
High Speed Wireless Optical Mouse,,Mice,4,2450
Classic Macbook Soft Sleeve Case/Bag.Suitable For 11 12 13 14 15.6 Inches,,Macbooks,,8600
USB Full HD 1080P Video Camera Auto Focusing Webcam Meeting,,Webcams,4,9999
XPrinter 58mm Thermal Receipt POS Printer + 5 Rolls Paper,XPrinter,Multi-Function Printers,5,14000
"Hp 15 Intel Corei3 2.2ghz(1tb HDD,12gb RAM)Touchscreen,Webcam,Bluetooth,Windows10+32GB Flash Drive Mouse",Hp,Laptops,5,295000
"Hp Elitedesk 800 SFF Intel Corei5,8GB RAM,1TB Win10&Office 2016",Hp,Desktops,4.3,170600
TP-Link 300MBPS WIRELESS N ROUTER ,TP-Link,Computer Accessories,5,10500
Western Digital 1TB Western Digital Element Hard Disk,Western Digital,External Hard Drives,5,22000
Huawei 4G Bolt+ Universal Mifi Modern,Huawei,Modems,4,19000
Mouse Pad With Gel Wrist Support - Black,,Mice,4,1530
Hxsj Wireless 2.4G Mouse Ultra-thin Silent Mouse Portable,Hxsj,Mice,4.5,2067
Mini USB Digital Pen Audio Voice Recorder Dictaphone 32 GB Flash Drive U-Disk !,,USB Flash Drives,,1946
Hp 15.6 Active Black Backpack - 1LU22AA,Hp,"Bags, Cases & Sleeves",4.3,7500
Canon PG-445 Black Ink Cartridge,Canon,Printer Ink & Toner,4.1,7890
Hp 100% Genuine Bluetooth Wireless Optical Mouse,Hp,Mice,4,3000
Seagate 100%Genuine Original Seagate 500GB Laptop Internal Hard Drive,Seagate,Internal Hard Drives,,12000
Travel Digital Bag ,,"Bags, Cases & Sleeves",,5450
Hp 953 Yellow Ink Cartridge - F6U14AE BGX,Hp,Printer Ink & Toner,4.7,13000
Multifunctional OTG Card Reader Micro SD / SD Card / USB Reader,,Memory Card Readers,,1500
XPrinter Genuine 58mm Thermal POS Receipt Printer - Black,XPrinter,Laser Printers,5,13300
Smart Bag Laptop Backpack With USB Port For Men & Women And Lunch Box-Grey,,"Bags, Cases & Sleeves",4.6,8000
Stabilizer Handheld Smartphone Filmmaking Cage Phone Video,,Mounting Equipments,,4500
Lion Art Work Branded Mousepad,,Mouse Pads,5,3000
SanDisk Ultra 32GB Micro SD Memory Card 80MB/s Class 10,SanDisk,USB Flash Drives,4.6,3510
"Hp 15 Intel Pentium Silver (1TB HDD, 8GB RAM,Windows 10",Hp,Laptops,,185000
Laptop Battery For Toshiba Satellite C50 C55 C55D C55T L55 L55D L55T C55-B5200 C55-B5270 C55D-B5310 PA5184U-1BRS PA5186U-1BRS PA5195U-1BRS,,Batteries,,6500
USB 2.0 Printer Cable 1.5 Metre,,USB Cables,5,3000
"Laptop Sleeve Case,Sleeve Briefcase For 13.3-15.6 Inch",,"Bags, Cases & Sleeves",,4500
Thermal Grease For CPU Heat Sink Paste,,CPU Processors,3.2,2500
Hxsj M30 Rechargeable Wireless Mouse 2.4GHz Mice,Hxsj,Mice,4.4,2870
ZTE 4G LTE Wifi All Networks Except Spectranet & Swift Networks,ZTE,Networking Products,,18500
Hp LaserJet Pro MFP 28a All-in-one Monochrome Printer,Hp,Laser Printers,4.6,67000
950M  Wireless-N Mini USB Adapter,,USB-to-USB Adapters,,2500
Alien Skin   01,,Skins & Decals,5,3800
LEADSMATR 2in1 64GB USB Flash Drive Memory Stick With OTG,LEADSMATR,USB Flash Drives,4.3,2440
Quick Heal AntiVirus Pro 1PC,Quick Heal,Antivirus & Security,5,1900
OTG Multifunction Flash Drive Card Reader,,USB Gadgets,3.9,2600
Hp 650 Tri-color Ink Advantage Cartridge - CZ102AE BHL,Hp,Printer Ink & Toner,4.2,6300
Canon Selphy CP1000 Compact Photo Printer PLUS FREE Dust Cover,Canon,Inkjet Printers,4.5,34999
"Hp 15 Intel Pentium Dual Core (500GB HDD, 8GB RAM,Wins10",Hp,Laptops,,185000
Notebook Stand & Cooling Pad,,Cooling Pads & External Fans,,7000
Samsung 128GB Flash Drive USB 3.0 Pendrive (Not Specified) LJMALL,Samsung,USB Flash Drives,,5759
Hp 123 TRI-COLOUR INK CARTRIDGE,Hp,Inkjet Printer Ink,,9500
Huion 420 OSU Tablet Graphics Drawing Pen Tablet,Huion,Graphics Tablets,,7046
"DELL G3 Gaming Laptop, 15.6"" 8GB 256SSD CORE I5 10TH, GeForce GTX 1650 4GB",DELL,Gaming Laptops,5,400000
ZTE Universal  4G Cat6 LTE Wifi Router (all Network),ZTE,Networking Products,,35000
Logitech Mx Master 3 Advanced Wireless Mouse,Logitech,Mouse Pads,,69999
Original Power Cord For Laptop Adapter 3pins Black,,Chargers & Adapters,,2200
32GB 2 In 1 OTG USB 2.0 Flash Drive   For  PC & Android,,USB Flash Drives,,1690
Apple Macbook Air 13-inch Clear Crystal Hard Case 2010-2017,,"Bags, Cases & Sleeves",5,6000
Type C To Hdmi Adapter (Compatible With Mac),,USB-to-VGA Adapters,,6000
Western Digital WD 500gb MY Passport,Western Digital,External Hard Drives,4.7,11300
"Hp 240 G7, CORE I3 1TB HDD 4GB RAM; 14"" HD  FREEDOS + BAG",Hp,Netbooks,,220000
Hp Deskjet 2710 All In One Wireless Printer,Hp,Inkjet Printers,,17899
Hxsj A869 Wired Gaming Mouse 7 Color LED Optical Computer Mouse,Hxsj,Mice,4.7,3190
Hp Optical Wired Keyboard,Hp,Keyboards,5,3500
Hp Sprocket Photo Printer Plus Free 10 Sheets Photo Paper ,Hp,Inkjet Printers,3.7,17990
Bestrunner 16GB USB Flash Drive Memory Stick With OTG For Phone/PC,Bestrunner,USB Flash Drives,,1500
"FileKing 64GB 3-in-1 USB, OTG Type-C & Micro-USB Flash Drive - Blue",FileKing,USB Flash Drives,,4550
Remote Control- Organizer Remote Caddy Remote Holder Stand,,Remote Access,4.6,3100
"10hrs 200WH Laptop Power Bank, Work From Home Made Easy",,Chargers & Adapters,5,49999
Huion H640P Graphics Drawing Tablet With Battery-Free Stylus 8192,Huion,Graphics Tablets,5,21557
Wacom CTL-4100  Tablet Intuos Hand-Painted Board Computer Drawing Board Handwriting Board,,Graphics Tablets,,44950
MOVFA 64GB Ultra OTG Micro Tapy-c Lightning USB 4 In 1 Flash Drive,MOVFA,USB Flash Drives,4.6,6600
USB 3.0 2TB 1TB External Hard Drive Disk HDD 2.5'' Fit For PC Windows Drive,,External Hard Drives,,13250
Dlink D-LINK DWR M-921 3G / 4G LTE SIM ROUTER,Dlink,Routers,4.5,34997
USB Rechargeable LED Torch Mini Outdoor Light Portable And L,,External Hard Drives,,433
SanDisk EXTREME PORTABLE SSD,SanDisk,External Hard Drives,5,79000
Wood Skin 04,,Skins & Decals,,5225
CQ62 Laptop Battery For H P Compaq Presario CQ32 CQ42 CQ56,,Batteries,3.9,6900
1.8m HDMI Male To VGA Male 15PIN Video Cable(Black),,HDMI-to-VGA Adapters,4,1520
Anne 2.4GHz 3Mbps Wireless USB Bluetooth Adapter For Computer,Anne,USB Gadgets,4.8,1580
PUBG Mobile Game Controller Gamepad Trigger Aim Button L1R1 Shooter Joystick For IPhone Android Phone Game Pad Accesorios,,Gamepads & Standard Controllers,1,890
Huion H430P Graphic Drawing Tablet Battery-Free Stylus 4096,Huion,Graphics Tablets,,15589
"Arctic Hunter 4 Way Anti Theft Laptop Backpack,Security, Business, Travel Bag, School Bag B210",Arctic Hunter,"Bags, Cases & Sleeves",4.7,12290
SanDisk 32GB Cruzer Spark Flash Drive,SanDisk,USB Flash Drives,4.3,3000
Canon 100% Genuine Ink 445 Black And 446 Colour,Canon,Printer Ink & Toner,4,16950
Hp Laptop Charger Pavilion 14/15 Blue Mouth 19.5V- 3.33A + CORD,Hp,Chargers & Adapters,3.7,3300
Team Group Team 8GB Memory Card Class 10,Team Group,Memory,4,1350
ZELOTES T-80 Gaming Mouse 7200 DPI Backlight Multi Color,,Mice,5,2680
Bolt Universal 4g Lte Mobile Internet Wifi,Bolt,Computer Accessories,,16500
5x10FT Solid Color Cotton Photography Backdrop Studio Background Photo ?,,Photography,5,1652
Hp 650 Black Ink Advantage Cartridge - CZ101AE BHL,Hp,Printer Ink & Toner,4.5,6900
Limeide USB Wired PC LED Gaming Keyboard With Mouse,Limeide,Keyboard & Mouse Combos,,5450
Lenovo ThinkPad T440s Laptop Notebook I5 Cpu 8g Ram SSD Harddisk,Lenovo,Netbooks,,169000
HANDY RECHARGEBLE MINI FAN,,Fans & Cooling,,2610
Live Sound Card Microphone Mixer Audio Digital Multifunction,,Internal Sound Cards,3,9000
"Hp DeskJet 2710 All-in-One Wireless Printer, Print,scan,copy,apple Airprint,bluetooth",Hp,Laser Printers,5,18999
"Hp Stream 11 Intel Celeron (4GB,32GB SSD+  32GB Flash+ Mouse+ USB Light For Keyboard) 11.6-Inch Windows 10 Laptop - + Mouse",Hp,Laptops,,131500
Huawei Battery For Spectranet ( Wifi/mifi E5577 Hb ) - 4 Pin,Huawei,Networking Products,3.2,2450
Hp Monitor + Desktop Computer + Printer + Barcode Scanner + Point Of Sales Software + Mobile Report,Hp,Point of Sale,,98900
Canon PIXMA G2411 Ink Tank All-In-One Printer,Canon,Inkjet Printers,5,64999
Hikvision 8GB Memory - C1 Consumer Class Micro SD Card,Hikvision,USB Flash Drives,,1700
"Hp Notebook 15, Intel Corei5, 1TB HDD, 8GB RAM, Bluetooth, WiFi, Win10",Hp,Netbooks,,290000
Hp Genuine 61 Ink Black Cartridge,Hp,Printer Ink & Toner,4.9,8700
Berjalan SD Card Reader USB 3.0 OTG Micro USB Type C Card Reader,Berjalan,Memory Card Readers,,1105
Bestrunner 16GB USB Flash Drive Memory Stick With OTG For Phone/PC,Bestrunner,USB Flash Drives,4,1500
Canon PIXMA IP2840 Colored Printer,Canon,Inkjet Printers,3.7,15900
Kids Erasable Drawing Board 8.5 Inch Lcd Writing Tablet,,Graphics Tablets,4.7,3900
Kids Learning Children Ypad,,PC Game Hardware,,4000
"Huion H320M Graphics Drawing Tablet,Dual-Purpose Writing Tablet",Huion,Graphics Tablets,,8877
USB C Hub 5 In 1 Laptop Docking Station,,USB Cables,5,12600
Xiaomi Redmi Note 9 Pro Screen Protector - Black,,Screen Protectors,,1800
Hp 122 Black Ink Cartridge - CH561HE,Hp,Printer Ink & Toner,4.7,7500
DM 64GB USB 2.0 Waterproof Aluminum USB Flash Drive Pen Drive U Disk With Key Ring,,USB Flash Drives,,3002
Bullguard Antivirus 1YR 3+3 User,Bullguard,Antivirus,4.5,3500
Invent Optical Mouse,,Mice,4.3,1450
SR 2000mAh Charger Power Bank Heat Dissipation H5 Cooling Fan Gamepad Joystick Hand Grip Fire Aim Key For Mobile Phone PUBG,,Gamepads & Standard Controllers,,2343
Zealot B20  Headphone Wireless Stereo Earphone Foldable,Zealot,Computer Headsets,4.3,9000
Hp USB 2.4GHz Ultra-Slim Wireless Mouse - Black,Hp,Mice,,2800
"TP-Link 450 WiFi Router, TL-WR940N (not SIM Enabled)",TP-Link,Routers,3,18000
TECLAST X98 Plus II 9.7 Inch Tablet PC Bluetooth Keyboad,TECLAST,Keyboards,4,6499
Bestrunner 32GB USB Flash Drive With OTG For Phone/PC-Red,Bestrunner,USB Flash Drives,,1890
ZTE 4G LTE-Advanced Mobile WiFi Hotspot MF980U For All Networks,ZTE,Networking Products,,16000
Huawei Battery For Portable Mifi Wifi Router ( 4 Pins),Huawei,Networking Products,,2500
Hp 15 8th Gen Core I3 4GB 1TB Touchscreen W10 + Mouse,Hp,Traditional Laptops,5,240000
Smart Bag Laptop Backpack With USB Port For Men & Women,,"Bags, Cases & Sleeves",,7999
Tough Shell Hard Case For MacBook Pro 13 Case A1989,,"Bags, Cases & Sleeves",,6500
PoyTep 4G LTE Universal Pocket Mobile WiFi For All Networks,,Networking Products,3.5,16500
3x1 Pigtail HDMI Switcher Up To 1080P (Gold Plated)(Black),,HDMI-to-VGA Adapters,,2110
Heat Transfer Combo  Machine With Pen Press Transfer 6in1,,Inkjet Printers,,197400
"TP Link M7350 4G LTE MiFi, Portable Wi-Fi For Travel, Decipher Mobile Wi-Fi Hotspot",TP Link,Networking Products,5,39000
VEIKK S640 Digital Graphics Drawing Tablet 6*4 Inch Pen,VEIKK,Graphics Tablets,,9219
Berjalan High Speed Memory Card Micro SD Class10 TF Card,Berjalan,Memory Cards,5,1900
Seagate 2TB (Terabyte) Hard Disk - For DVR CCTV,Seagate,Internal Hard Drives,,20900
Hp OfficeJet Pro 7740 Wide Format All-in-One Printer - G5J38A,Hp,Inkjet Printers,4.3,85250
Portable USB Keyboard Light For Computer,,USB Lamps,,1699
New 3.5mm Wired Over-Ear Headphone Stereo Headset With Microphone For PC Laptop,,Computer Headsets,,1847
Hp CQ62 Laptop Battery For Compaq Presario CQ32 CQ42 CQ56 CQ57 CQ62 CQ72 630 G6,Hp,Batteries,4.3,6500
Hp 953 Black Ink Cartridge - L0S58AE BGX,Hp,Printer Ink & Toner,4.7,17800
Bestrunner 64GB USB2.0 Flash Drive Memory Stick High Speed,Bestrunner,USB Flash Drives,,2420
Chupez Memory Card 16GB With Anti-Virus Micro SD Card TF Class 10,Chupez,USB Flash Drives,4.7,2599
Blue Gate SMART OFFLINE UPS - 650VA UPS-BG 653,Blue Gate,Uninterrupted Power Supply (UPS),5,15800
Ultra Slim Wireless Bluetooth Keyboard For Android MAC Windows OS System,,Keyboards,4.2,6000
Ultraslim Wireless Keyboard And Mouse White And Black,,Keyboards,5,6300
Pro USB 2.0 Video Easycap TV DVD VHS Capture Card Audio AV Adapter For Computer CUIII,,Internal TV Tuner & Capture Cards,4.5,5500
Cheap Memory Card 32G Tf Phone Black,,External Solid State Drives,,1650
Airtel Super-Fast 4G Pocket MiFi WiFi Internet Router- White,Airtel,Routers,,12990
3pcs Of LaserJet Toner Cartridge 80A (CF280A),,Printer Ink & Toner,,15750
Dell Battery For Inspiron N311z  Inspiron N411z  Latitude 3330  Vostro V131,,Batteries,4.7,7100
M40 Ultra-thin Wireless Mouse 2.4G Rechargeable Wireless,,Mice,,3500
2 Black USB Wire Joystick Pad Game Controller For PC Laptop Desktop Computer,,Controllers,4.5,4900
"MHL To HDMI HD Converter MHL/Micro-USB To HDMI 1080p High Speed Adapter For Smartphones And Tablets Micro USB To HDMI, Fast Digital Conversion To HDMI(black, Cable Length 17-20cm)",,HDMI-to-VGA Adapters,,1059
XPrinter Mobile Printer 58mm Paper USB+Bluetooth XP-P300,XPrinter,Multi-Function Printers,4.3,22000
Logitech HD Pro Webcam C920 1080p Video Call & Recording,Logitech,Webcams,4.6,63855
Wireless/ Bluetooth Mouse For PC/PAD/smart Phone,,Mice,,3600
Canon Pixma TS3140 AIO Wireless Printer ,Canon,Inkjet Printers,5,15800
Android Gamepad TV 2.4G Wireless Controller (with OTG Converter)black Micro,,Gamepads & Standard Controllers,3.5,3334
300Mbps USB 2.0 WiFi Wireless Adapter Network LAN Card 802.11 Ngb Ralink MT7601-PC,,USB Gadgets,4.6,2200
2.5 Inch External Hard Drive 2Tb Hdd Usb3.0 Externo Hd Disk Storage Devices,,External Hard Drives,,16140
Professional Dazzle Light Mechanical Gaming  Wired Mouse,,Mice,4.7,3190
"Lenovo  ThinkPad T14s,Core I7-10510U 16GB 512GB SSD 14"",W10 Pro",Lenovo,Traditional Laptops,,620000
"Wireless Presenter Pointer, 2.4GHz USB Power Point Presentation Remote Control Laser Pointer Presenter",,Visualization & Presentation,4.3,4435
Imose Universal 4G LTE MiFi,Imose,Modems,,16800
Backlit Wireless Keyboard Air Mouse Touchpad For Android TV BOX Smart TV PC,,Keyboards,4,3700
Huawei Universal Pocket Mobile WiFi Hotspot For All Mobile Networks,Huawei,Networking Products,,18800
WiFi Repeater Signal Amplifier Wi-fi Range Extander 300Mbps,,Networking Products,4.3,9000
Hp 953 Magenta Ink Cartridge - F6U13AE BGX,Hp,Printer Ink & Toner,4.8,13000
Infinix Hot 10 Lite Glass Screen Protector,,Screen Protectors,,1370
Butterfly Art Work Branded Mousepad,,Mouse Pads,,3000
Hp Mini USB Speaker,Hp,Computer Speakers,4.3,3500
"Hp Stream 14-cb112wm  Intel Celeron, 4GB RAM, 32GB EMMC, Windows 10 Home With 32GB Flash Drive + Laptop Bag",Hp,Laptops,,130000
Hard Case For MacBook Pro Retina 13 Inch  A1502 /A1425,,"Bags, Cases & Sleeves",,6500
Hp 953 Cyan Ink Cartridge - F6U12AE BGX,Hp,Inkjet Printer Ink,4.7,13000
Hp Wireless Black Mouse 200 (X6W31AA),Hp,Mice,,6730
Samsung Galaxy A20 Glass Screen Protector - Full HD Cover,,Screen Protectors,,2000
XPrinter Mini Mobile Receipt Printer 58mm Paper USB+Bluetooth XP-P300,XPrinter,Inkjet Printers,4.7,21500
"300Mbps -Wireless WiFi Repeater/Extender/AP/WI-FI Signal Range Amplifier/Booster, Mini 2.4G Portable WiFi Signal Range Extender With WPS For Router Home + 1 Free USB Keyboard Light.",,Input Devices,4.1,7100
Samsung OTG ADAPTER / CONNECTOR USB TYPE C  TO USB,Samsung,USB-to-USB Adapters,4.7,2450
Airtel 4G LTE MiFi WiFi Internet Router HotSpot +25GB DATA,Airtel,Networking Products,4,15999
Black 2.4GHz Foldable Folding Wireless Optical USB Mouse With Receiver For Laptop PC LBQ,,Mice,4.9,2995
3g 4g Huawei LTE Modem Router High Gain TS9 Connettore Wiht Waterproof Tape,Huawei,Desktop Barebones,,1450
3D Web Camera - CS-3DW303,,Webcams,4.3,3105
Toshiba 15V 4A With Power Cord,Toshiba,Chargers & Adapters,5,3300
Portable Rechargeable Phone Hold Air Cool Mini Desk Usb Fan,,USB Fans,,2500
Canon PIXMA IP2840 Document/Photo Printer,Canon,Inkjet Printers,4,14950
"Hp 15 Intel Pentium Dual Core 2.3ghz (500Gb SSD,8GB HDD) Windows 10 Laptop ",Hp,Laptops,4,188800
Anti Theft Waterproof Security Travel Backpack & Laptop Bag With USB Charging Port,,"Bags, Cases & Sleeves",3,8500
USB C HUB Docking Station 9 In 1,,USB-to-USB Adapters,5,17500
Wireless Mouse Computer Bluetooth Mouse Silent PC Mause Rechargeable Ergonomic Mouse 2.4Ghz USB Optical Mice For Laptop PC-Black,,Mice,4.3,2168
Case Logic LHA 114-Black Mac Pro 13&15" Laptops 13 - 14" (Briefcase Look Alike),Case Logic,"Bags, Cases & Sleeves",4.5,9500
